nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-01-03;51.0;102.0;51.0;102.0
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-01-03;103.0;67.36;98.0;64.09
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-01-03;286.0;77.96;286.0;77.96
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-01-03;3124.0;90.91;3124.0;90.91
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-01-03;99.0;57.41;99.0;57.41
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;215.0;68.94;211.0;67.66
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;151.0;66.88;151.0;66.88
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-01-03;284.0;44.36;284.0;44.36
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-01-03;16512.0;108.01;16512.0;108.01
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;1673.0;81.09;1673.0;81.09
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-01-03;224.0;38.92;224.0;38.92
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-01-03;54.0;37.66;54.0;37.66
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-03;91.0;118.16;77.0;99.98
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-03;148.0;118.04;148.0;118.04
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-03;1497.0;82.06;1497.0;82.06
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;35.0;57.82;35.0;57.82
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-01-03;46.0;39.58;46.0;39.58
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;550.0;68.16;453.0;56.14
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;5.0;22.17;5.0;22.17
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-03;71.0;79.57;69.0;77.33
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-01-03;1843.0;92.52;1791.0;89.91
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-03;63.0;64.86;63.0;64.86
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;757.0;67.96;757.0;67.96
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-01-03;599.0;42.31;599.0;42.31
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;18.0;54.67;18.0;54.67
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-03;440.0;68.06;390.0;60.32
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-03;198.0;42.11;198.0;42.11
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-01-03;116.0;74.17;116.0;74.17
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-03;1293.0;80.63;1293.0;80.63
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-01-03;267.0;80.63;89.0;26.88
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-03;246.0;67.31;246.0;67.31
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-01-03;14.0;23.79;-1.0;-1.7
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;364.0;81.19;364.0;81.19
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-01-03;191.0;61.31;191.0;61.31
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-03;284.0;54.66;284.0;54.66
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;1420.0;81.19;1420.0;81.19
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;2027.0;81.15;2027.0;81.15
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;375.0;75.56;375.0;75.56
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;32.0;43.44;32.0;43.44
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-03;25.0;31.46;25.0;31.46
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-01-03;21.0;39.83;21.0;39.83
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-01-03;14.0;9.53;14.0;9.53
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;58.0;98.18;58.0;98.18
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-03;50.0;64.18;49.0;62.9
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-01-03;97.0;75.55;97.0;75.55
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-01-03;1855.0;96.15;1797.0;93.14
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-03;138.0;60.21;138.0;60.21
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-03;44.0;72.78;44.0;72.78
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-01-03;86.0;66.88;84.0;65.33
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-01-03;170.0;163.8;38.0;36.61
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-03;221.0;67.13;221.0;67.13
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-01-03;103.0;67.4;58.0;37.96
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-01-03;385.0;54.64;385.0;54.64
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-01-03;172.0;75.68;67.0;29.48
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-03;57.0;57.01;57.0;57.01
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-01-03;335.0;55.46;335.0;55.46
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-01-03;478.0;56.31;478.0;56.31
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;16.0;37.84;16.0;37.84
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-03;2073.0;82.56;2073.0;82.56
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-01-03;467.0;56.73;467.0;56.73
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-01-03;726.0;50.2;726.0;50.2
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;971.0;88.25;971.0;88.25
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-03;53.0;66.82;49.0;61.78
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-01-03;34.0;43.11;34.0;43.11
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-03;230.0;64.1;230.0;64.1
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-03;353.0;70.39;353.0;70.39
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-01-03;549.0;89.26;549.0;89.26
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-01-03;4072.0;49.85;4072.0;49.85
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-03;382.0;71.63;382.0;71.63
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-03;4052.0;81.19;4052.0;81.19
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;1409.0;82.58;1409.0;82.58
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-04;73.0;61.35;73.0;61.35
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-01-04;86.0;59.09;86.0;59.09
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-01-04;213.0;89.0;213.0;89.0
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-01-04;699.0;88.25;699.0;88.25
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;47.0;59.98;47.0;59.98
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;27.0;55.38;27.0;55.38
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-01-04;339.0;54.33;339.0;54.33
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-01-04;82.0;66.03;82.0;66.03
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;74.0;69.84;74.0;69.84
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;62.0;70.9;58.0;66.32
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-04;440.0;73.89;440.0;73.89
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-04;276.0;82.35;276.0;82.35
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;405.0;89.87;405.0;89.87
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-01-04;14.0;59.79;14.0;59.79
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-01-04;29.0;40.01;29.0;40.01
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;68.0;57.99;68.0;57.99
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;891.0;91.76;891.0;91.76
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;102.0;89.09;102.0;89.09
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;95.0;47.4;95.0;47.4
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;133.0;66.28;116.0;57.81
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;1038.0;77.34;1038.0;77.34
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-01-04;355.0;49.95;355.0;49.95
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-01-04;169.0;101.8;169.0;101.8
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-01-04;51.0;102.0;51.0;102.0
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-01-04;87.0;56.9;87.0;56.9
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-01-04;380.0;103.58;380.0;103.58
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-01-04;3137.0;91.29;3137.0;91.29
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-01-04;104.0;60.31;104.0;60.31
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;225.0;72.15;206.0;66.06
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;134.0;59.35;134.0;59.35
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-01-04;277.0;43.27;277.0;43.27
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-01-04;15950.0;104.33;15950.0;104.33
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;1724.0;83.56;1724.0;83.56
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-01-04;196.0;34.06;196.0;34.06
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-01-04;57.0;39.75;57.0;39.75
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-04;104.0;135.04;82.0;106.47
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-04;169.0;134.79;169.0;134.79
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;1616.0;88.58;1616.0;88.58
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;33.0;54.52;33.0;54.52
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-01-04;49.0;42.16;49.0;42.16
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;592.0;73.37;495.0;61.35
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;11.0;48.77;11.0;48.77
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-04;71.0;79.57;70.0;78.45
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-01-04;1855.0;93.13;1855.0;93.13
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-04;71.0;73.1;47.0;48.39
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;828.0;74.33;828.0;74.33
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-01-04;641.0;45.28;641.0;45.28
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;19.0;57.71;19.0;57.71
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;490.0;75.79;442.0;68.37
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-04;186.0;39.56;186.0;39.56
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-01-04;307.0;196.29;307.0;196.29
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-04;1249.0;77.88;1249.0;77.88
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-01-04;272.0;82.14;119.0;35.93
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;267.0;73.05;267.0;73.05
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-01-04;14.0;23.79;1.0;1.7
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;375.0;83.65;375.0;83.65
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-01-04;190.0;60.99;190.0;60.99
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;377.0;72.55;377.0;72.55
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;1463.0;83.65;1463.0;83.65
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;2089.0;83.63;2089.0;83.63
P. COLOMBIA;12;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;377.0;75.96;377.0;75.96
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;37.0;50.22;37.0;50.22
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-04;25.0;31.46;25.0;31.46
PASSO REAL;111;Reservatório com Usina;JACUI;;S;SUL;2005-01-04;23.0;43.62;23.0;43.62
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;;NE;NORDESTE;2005-01-04;13.0;8.85;13.0;8.85
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;58.0;98.18;58.0;98.18
PIRAJU;48;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;56.0;71.89;55.0;70.6
PORTO ESTRELA;135;Reservatório com Usina;DOCE;;SE;SUDESTE;2005-01-04;89.0;69.32;89.0;69.32
PORTO PRIMAVERA;46;Fio dagua;PARANA;;SE;SUDESTE;2005-01-04;1863.0;96.57;1863.0;96.57
PROMISSÃO;40;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-04;139.0;60.65;139.0;60.65
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-04;46.0;76.08;46.0;76.08
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-01-04;88.0;68.44;86.0;66.88
ROSAL;217;Fio dagua;ITABAPOANA;;SE;SUDESTE;2005-01-04;153.0;147.42;37.0;35.65
ROSANA;63;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;240.0;72.9;240.0;72.9
SA CARVALHO;193;Fio dagua;DOCE;;SE;SUDESTE;2005-01-04;87.0;56.93;79.0;51.7
SALTO CAXIAS;82;Fio dagua;IGUACU;;S;SUL;2005-01-04;393.0;55.78;393.0;55.78
SALTO GRANDE CM;134;Fio dagua;DOCE;;SE;SUDESTE;2005-01-04;158.0;69.52;67.0;29.48
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;72.0;72.01;72.0;72.01
SALTO OSORIO;78;Fio dagua;IGUACU;;S;SUL;2005-01-04;345.0;57.11;345.0;57.11
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;;S;SUL;2005-01-04;495.0;58.31;495.0;58.31
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;20.0;47.3;20.0;47.3
SANTA CECILIA;125;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;0.0;0.0;0.0;0.0
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-04;2191.0;87.25;2191.0;87.25
SEGREDO;76;Reservatório com Usina;IGUACU;;S;SUL;2005-01-04;495.0;60.13;495.0;60.13
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;;SE;SUDESTE;2005-01-04;865.0;59.81;865.0;59.81
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;1037.0;94.24;1037.0;94.24
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-04;50.0;63.04;50.0;63.04
STA.CLARA-MG;283;Fio dagua;MUCURI;;SE;SUDESTE;2005-01-04;33.0;41.84;33.0;41.84
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-04;262.0;73.02;262.0;73.02
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-04;334.0;66.6;334.0;66.6
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;;SE;SUDESTE;2005-01-04;874.0;142.11;874.0;142.11
TUCURUI;275;Reservatório com Usina;TOCANTINS;;N;NORTE;2005-01-04;4023.0;49.25;4023.0;49.25
VOLTA GRANDE;11;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-04;387.0;72.56;387.0;72.56
XINGO;178;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-04;4175.0;83.65;4175.0;83.65
A. VERMELHA;18;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;1388.0;81.35;1388.0;81.35
B. BONITA;37;Reservatório com Usina;TIETE;;SE;SUDESTE;2005-01-05;93.0;78.16;93.0;78.16
BARIRI;38;Fio dagua;TIETE;;SE;SUDESTE;2005-01-05;103.0;70.77;103.0;70.77
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;;NE;NORDESTE;2005-01-05;240.0;100.28;240.0;100.28
C. DOURADA;32;Fio dagua;PARANAIBA;;SE;SUDESTE;2005-01-05;735.0;92.79;735.0;92.79
CACONDE;14;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;59.0;75.29;59.0;75.29
CAMARGOS;1;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;35.0;71.79;35.0;71.79
CANA BRAVA;252;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-01-05;364.0;58.34;364.0;58.34
CANDONGA;139;Fio dagua;DOCE;;SE;SUDESTE;2005-01-05;81.0;65.22;81.0;65.22
CANOAS I;52;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-05;92.0;86.83;92.0;86.83
CANOAS II;51;Fio dagua;PARANAPANEMA;;SE;SUDESTE;2005-01-05;77.0;88.05;70.0;80.04
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-05;503.0;84.47;503.0;84.47
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-05;336.0;100.25;336.0;100.25
CORUMBA;30;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-05;393.0;87.2;393.0;87.2
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;;N;NORTE;2005-01-05;13.0;55.52;13.0;55.52
D. FRANCISCA;114;Fio dagua;JACUI;;S;SUL;2005-01-05;29.0;40.01;29.0;40.01
E. DA CUNHA;15;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;80.0;68.22;80.0;68.22
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-05;970.0;99.9;970.0;99.9
FONTES;132;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-05;102.0;89.09;102.0;89.09
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-05;100.0;49.9;100.0;49.9
FUNIL-MG;4;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;146.0;72.76;104.0;51.83
FURNAS;6;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;1086.0;80.92;1086.0;80.92
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;;S;SUL;2005-01-05;369.0;51.92;369.0;51.92
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;;S;SUL;2005-01-05;217.0;130.71;217.0;130.71
GUAPORE;196;Fio dagua;AMAZONAS;;SE;SUDESTE;2005-01-05;51.0;102.0;51.0;102.0
GUILM. AMORIM;192;Fio dagua;DOCE;;SE;SUDESTE;2005-01-05;77.0;50.36;77.0;50.36
HENRY BORDEN;119;Fio dagua;TIETE;;SE;SUDESTE;2005-01-05;491.0;133.84;491.0;133.84
I. SOLTEIRA;34;Reservatório com Usina;PARANA;;SE;SUDESTE;2005-01-05;3138.0;91.32;3138.0;91.32
IBITINGA;39;Fio dagua;TIETE;;SE;SUDESTE;2005-01-05;119.0;69.0;119.0;69.0
IGARAPAVA;10;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;243.0;77.92;230.0;73.75
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-05;125.0;55.37;125.0;55.37
ITÁ;92;Fio dagua;URUGUAI;;S;SUL;2005-01-05;272.0;42.49;272.0;42.49
ITAIPU;66;Fio dagua;PARANA;;SE;SUDESTE;2005-01-05;15120.0;98.9;15120.0;98.9
ITAPARICA;172;Reservatório com Usina;SAO FRANCISCO;;NE;NORDESTE;2005-01-05;1805.0;87.49;1805.0;87.49
ITAPEBI;154;Fio dagua;JEQUITINHONHA;;NE;NORDESTE;2005-01-05;180.0;31.28;180.0;31.28
ITAUBA;113;Fio dagua;JACUI;;S;SUL;2005-01-05;56.0;39.05;56.0;39.05
ITIQUIRA I;304;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-05;141.0;183.08;93.0;120.75
ITIQUIRA II;305;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-05;229.0;182.64;229.0;182.64
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-05;1683.0;92.25;1683.0;92.25
ITUTINGA;2;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;43.0;71.04;43.0;71.04
JACUI;112;Fio dagua;JACUI;;S;SUL;2005-01-05;48.0;41.3;48.0;41.3
JAGUARA;9;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;641.0;79.44;490.0;60.73
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;;SE;SUDESTE;2005-01-05;15.0;66.5;15.0;66.5
JAURU;195;Fio dagua;PARAGUAI;;SE;SUDESTE;2005-01-05;70.0;78.45;70.0;78.45
JUPIA;45;Fio dagua;PARANA;;SE;SUDESTE;2005-01-05;1851.0;92.93;1851.0;92.93
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;;SE;SUDESTE;2005-01-05;79.0;81.34;79.0;81.34
L. C. BARRETO;8;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;894.0;80.25;894.0;80.25
LAJEADO;261;Fio dagua;TOCANTINS;;SE;SUDESTE;2005-01-05;646.0;45.63;646.0;45.63
LIMOEIRO;16;Fio dagua;GRANDE;;SE;SUDESTE;2005-01-05;22.0;66.82;22.0;66.82
M. MORAES;7;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;523.0;80.9;438.0;67.75
MACHADINHO;91;Reservatório com Usina;URUGUAI;;S;SUL;2005-01-05;177.0;37.64;177.0;37.64
MANSO;278;Reservatório com Usina;PARAGUAI;;SE;SUDESTE;2005-01-05;362.0;231.46;362.0;231.46
MARIMBONDO;17;Reservatório com Usina;GRANDE;;SE;SUDESTE;2005-01-05;1271.0;79.26;1271.0;79.26
MASCARENHAS;144;Fio dagua;DOCE;;SE;SUDESTE;2005-01-05;259.0;78.21;109.0;32.92
MIRANDA;26;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-05;316.0;86.46;316.0;86.46
MONTE CLARO;98;Fio dagua;JACUI;;S;SUL;2005-01-05;14.0;23.79;-2.0;-3.4
MOXOTO;173;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-05;393.0;87.66;393.0;87.66
N. AVANHANDAVA;42;Fio dagua;TIETE;;SE;SUDESTE;2005-01-05;193.0;61.95;193.0;61.95
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;;SE;SUDESTE;2005-01-05;379.0;100.76;379.0;100.76
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;;SE;SUDESTE;2005-01-05;436.0;83.91;436.0;83.91
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;;NE;NORDESTE;2005-01-05;1531.0;87.53;1531.0;87.53
