,Date,Price,change
1489,2016-09-02,38273.42,2.32
1490,2016-09-01,37404.85,0.96
1491,2016-08-31,37048.17,-0.4
1492,2016-08-30,37202.21,-0.5
1493,2016-08-29,37392.46,2.25
1494,2016-08-26,36568.6,0.54
1495,2016-08-25,36373.55,0.16
1496,2016-08-24,36317.04,0.71
1497,2016-08-23,36059.95,-0.7
1498,2016-08-22,36320.07,-1.7
1499,2016-08-19,36947.3,0.31
1500,2016-08-18,36832.9,-0.2
1501,2016-08-17,36910.3,-0.2
1502,2016-08-16,36998.53,0.12
1503,2016-08-15,36955.29,0.71
1504,2016-08-12,36693.85,-0.5
1505,2016-08-11,36877.52,1.68
1506,2016-08-10,36266.6,-0.7
1507,2016-08-09,36527.29,-0.4
1508,2016-08-08,36682.18,-0.2
1509,2016-08-05,36789.32,-0.4
1510,2016-08-04,36962.44,1.89
1511,2016-08-03,36278.14,1.44
1512,2016-08-02,35762.66,-1.5
1513,2016-08-01,36320.1,-1.3
1514,2016-07-29,36797.87,1.59
1515,2016-07-28,36223.52,0.47
1516,2016-07-27,36055.8,0.27
1517,2016-07-26,35959.09,-0.3
1518,2016-07-25,36067.24,-0.5
1519,2016-07-22,36273.23,0.83
1520,2016-07-21,35975.07,1.04
1521,2016-07-20,35606.3,-0.1
1522,2016-07-19,35675.76,0.2
1523,2016-07-18,35605.87,2.34
1524,2016-07-15,34790.63,1.11
1525,2016-07-14,34410.06,1.35
1526,2016-07-13,33951.02,-0.1
1527,2016-07-12,33990.22,0.75
1528,2016-07-11,33735.65,3.62
1529,2016-07-08,32557.33,1.75
1530,2016-07-07,31997.46,0.02
1531,2016-07-06,31991.24,-0.7
1532,2016-07-05,32220.4,1.26
1533,2016-07-04,31820.79,3.61
1534,2016-07-01,30713.24,-0.2
1535,2016-06-30,30786.95,0.95
1536,2016-06-29,30497.74,1.01
1537,2016-06-28,30193.51,2.67
1538,2016-06-27,29407.16,-0.4
1539,2016-06-24,29540.43,-1.0
1540,2016-06-23,29851.34,2.36
1541,2016-06-22,29162.61,1.88
1542,2016-06-21,28623.26,1.99
1543,2016-06-20,28063.53,1.14
1544,2016-06-17,27746.44,0.69
1545,2016-06-16,27556.37,1.11
1546,2016-06-15,27252.55,-0.0
1547,2016-06-14,27262.43,-1.2
1548,2016-06-13,27610.68,0.85
1549,2016-06-10,27376.99,-1.7
1550,2016-06-09,27849.78,-0.8
1551,2016-06-08,28096.43,2.48
1552,2016-06-07,27416.99,0.03
1553,2016-06-06,27408.73,-0.1
1554,2016-06-03,27439.82,0.65
1555,2016-06-02,27261.98,1.22
1556,2016-06-01,26932.74,-0.4
1557,2016-05-31,27039.63,1.05
1558,2016-05-30,26759.07,-0.0
1559,2016-05-27,26775.51,0.32
1560,2016-05-25,26689.19,-0.1
1561,2016-05-24,26723.38,-0.3
1562,2016-05-23,26829.19,-1.1
1563,2016-05-20,27133.68,0.71
1564,2016-05-19,26941.07,-0.6
1565,2016-05-18,27127.38,-1.0
1566,2016-05-17,27422.84,-2.0
1567,2016-05-16,28001.56,-1.7
1568,2016-05-13,28510.16,-1.9
1569,2016-05-12,29070.61,1.77
1570,2016-05-11,28563.77,0.16
1571,2016-05-10,28518.28,1.99
1572,2016-05-09,27961.38,-0.8
1573,2016-05-06,28208.75,0.02
1574,2016-05-05,28204.14,-0.4
1575,2016-05-04,28322.14,0.15
1576,2016-05-03,28278.82,-1.0
1577,2016-05-02,28578.77,-0.3
1578,2016-04-29,28667.2,-1.2
1579,2016-04-28,29037.69,0.04
1580,2016-04-27,29025.77,1.93
1581,2016-04-26,28476.65,0.54
1582,2016-04-25,28324.53,-0.1
1583,2016-04-22,28375.79,0.22
1584,2016-04-20,28312.25,-0.6
1585,2016-04-19,28483.91,1.51
1586,2016-04-18,28060.91,-0.9
1587,2016-04-15,28335.4,1.57
1588,2016-04-14,27897.7,-1.4
1589,2016-04-13,28315.74,2.62
1590,2016-04-12,27592.28,2.55
1591,2016-04-11,26905.1,0.14
1592,2016-04-08,26866.4,2.83
1593,2016-04-07,26126.55,0.23
1594,2016-04-06,26065.66,-3.0
1595,2016-04-05,26882.12,-0.7
1596,2016-04-04,27085.5,-2.8
1597,2016-04-01,27890.0,0.11
1598,2016-03-31,27859.68,-2.0
1599,2016-03-30,28440.49,0.35
1600,2016-03-29,28340.52,0.72
1601,2016-03-28,28138.49,1.98
1602,2016-03-24,27591.06,-0.2
1603,2016-03-23,27654.19,-1.1
1604,2016-03-22,27960.57,0.23
1605,2016-03-21,27897.36,1.89
1606,2016-03-18,27379.44,-0.0
1607,2016-03-17,27386.68,4.38
1608,2016-03-16,26238.07,0.73
1609,2016-03-15,26047.71,-3.3
1610,2016-03-14,26942.42,-2.1
1611,2016-03-11,27540.18,1.55
1612,2016-03-10,27120.26,1.29
1613,2016-03-09,26775.34,1.01
1614,2016-03-08,26507.37,1.55
1615,2016-03-07,26103.4,-0.5
1616,2016-03-04,26242.86,0.97
1617,2016-03-03,25991.2,4.06
1618,2016-03-02,24978.22,-0.3
1619,2016-03-01,25055.19,1.78
1620,2016-02-29,24618.12,1.36
1621,2016-02-26,24288.81,-1.7
1622,2016-02-25,24727.75,1.09
1623,2016-02-24,24461.32,-1.7
1624,2016-02-23,24904.48,-1.7
1625,2016-02-22,25342.83,2.19
1626,2016-02-19,24800.37,-1.0
1627,2016-02-18,25062.8,-0.0
1628,2016-02-17,25076.16,2.91
1629,2016-02-16,24366.84,2.28
1630,2016-02-15,23824.41,0.16
1631,2016-02-12,23786.17,-0.8
1632,2016-02-11,23988.51,-2.4
1633,2016-02-10,24593.15,0.63
1634,2016-02-05,24439.65,1.43
1635,2016-02-04,24095.63,1.17
1636,2016-02-03,23817.73,0.86
1637,2016-02-02,23615.79,-4.7
1638,2016-02-01,24781.92,3.11
1639,2016-01-29,24033.85,5.12
1640,2016-01-28,22862.95,3.13
1641,2016-01-27,22168.73,3.83
1642,2016-01-26,21351.38,-0.3
1643,2016-01-22,21424.73,2.41
1644,2016-01-21,20920.2,0.22
1645,2016-01-20,20873.27,-1.4
1646,2016-01-19,21184.19,-0.8
1647,2016-01-18,21363.36,-1.4
1648,2016-01-15,21670.9,-1.5
1649,2016-01-14,22016.55,-0.9
1650,2016-01-13,22236.29,-1.1
1651,2016-01-12,22488.79,-0.2
1652,2016-01-11,22540.18,-0.5
1653,2016-01-08,22660.84,-0.8
1654,2016-01-07,22853.21,-3.1
1655,2016-01-06,23602.34,-0.4
1656,2016-01-05,23717.44,0.02
1657,2016-01-04,23712.67,-4.4
1658,2015-12-30,24803.21,1.43
1659,2015-12-29,24454.3,0.08
1660,2015-12-28,24434.35,1.01
1661,2015-12-23,24188.94,1.2
1662,2015-12-22,23903.11,0.23
1663,2015-12-21,23847.42,-0.9
1664,2015-12-18,24063.55,-3.2
1665,2015-12-17,24868.23,0.44
1666,2015-12-16,24759.59,1.07
1667,2015-12-15,24497.88,0.27
1668,2015-12-14,24431.09,-1.3
1669,2015-12-11,24758.34,0.05
1670,2015-12-10,24745.63,-1.1
1671,2015-12-09,25019.79,2.56
1672,2015-12-08,24395.32,-0.9
1673,2015-12-07,24622.1,-0.1
1674,2015-12-04,24664.33,-2.3
1675,2015-12-03,25265.47,0.81
1676,2015-12-02,25063.41,0.24
1677,2015-12-01,25004.61,-0.9
1678,2015-11-30,25242.99,-1.8
1679,2015-11-27,25714.15,-2.8
1680,2015-11-26,26473.44,1.18
1681,2015-11-25,26164.41,-1.9
1682,2015-11-24,26678.77,-0.4
1683,2015-11-23,26809.06,-0.2
1684,2015-11-19,26873.93,0.49
1685,2015-11-18,26743.89,0.42
1686,2015-11-17,26631.69,-0.2
1687,2015-11-16,26697.61,-1.1
1688,2015-11-13,27016.72,-0.4
1689,2015-11-12,27148.93,-0.9
1690,2015-11-11,27404.09,0.71
1691,2015-11-10,27211.77,1.19
1692,2015-11-09,26890.86,-1.2
1693,2015-11-06,27235.76,-2.2
1694,2015-11-05,27855.04,0.34
1695,2015-11-04,27759.49,1.28
1696,2015-11-03,27409.78,2.62
1697,2015-10-30,26711.21,2.36
1698,2015-10-29,26094.36,-1.1
1699,2015-10-28,26409.0,-0.7
1700,2015-10-27,26610.68,0.59
1701,2015-10-26,26453.57,-1.0
1702,2015-10-23,26745.96,-1.2
1703,2015-10-22,27079.99,1.84
1704,2015-10-21,26590.56,-0.9
1705,2015-10-20,26845.64,0.61
1706,2015-10-19,26683.49,0.47
1707,2015-10-16,26557.8,-1.4
1708,2015-10-15,26957.15,1.75
1709,2015-10-14,26493.93,-1.4
1710,2015-10-13,26895.36,-0.0
1711,2015-10-09,26902.59,0.9
1712,2015-10-08,26661.46,0.52
1713,2015-10-07,26524.5,1.44
1714,2015-10-06,26148.15,-0.3
1715,2015-10-05,26234.53,1.09
1716,2015-10-02,25951.19,2.45
1717,2015-10-01,25331.01,-1.7
1718,2015-09-30,25775.84,2.48
1719,2015-09-29,25151.16,0.83
1720,2015-09-28,24945.12,-1.3
1721,2015-09-25,25274.34,-1.0
1722,2015-09-24,25539.29,-0.3
1723,2015-09-23,25629.94,-1.1
1724,2015-09-22,25935.65,-0.9
1725,2015-09-21,26186.97,-0.6
1726,2015-09-18,26350.37,-2.8
1727,2015-09-17,27118.76,0.0
1728,2015-09-16,27118.48,2.75
1729,2015-09-15,26393.33,1.08
1730,2015-09-14,26111.29,1.91
1731,2015-09-11,25620.85,0.61
1732,2015-09-10,25464.93,0.45
1733,2015-09-09,25350.55,1.14
1734,2015-09-08,25065.75,-0.6
1735,2015-09-04,25239.2,-1.9
1736,2015-09-03,25743.4,2.22
1737,2015-09-02,25185.2,0.31
1738,2015-09-01,25106.26,-2.8
1739,2015-08-31,25839.79,-1.2
1740,2015-08-28,26156.44,-1.4
1741,2015-08-27,26536.33,2.24
1742,2015-08-26,25954.15,1.47
1743,2015-08-25,25578.7,0.85
1744,2015-08-24,25364.18,-4.1
1745,2015-08-21,26458.55,-3.0
1746,2015-08-20,27285.63,0.21
1747,2015-08-19,27228.08,-1.7
1748,2015-08-18,27720.49,0.19
1749,2015-08-17,27669.18,-0.5
1750,2015-08-14,27810.98,-0.6
1751,2015-08-13,27984.78,-0.1
1752,2015-08-12,28026.16,-0.6
1753,2015-08-11,28200.57,0.65
1754,2015-08-10,28019.73,-0.7
1755,2015-08-07,28233.56,-1.5
1756,2015-08-06,28677.58,-1.2
1757,2015-08-05,29048.68,-1.7
1758,2015-08-04,29557.02,-0.6
1759,2015-08-03,29736.42,0.44
1760,2015-07-31,29605.9,1.66
1761,2015-07-30,29121.7,1.94
1762,2015-07-29,28568.04,-0.7
1763,2015-07-28,28770.82,-0.3
1764,2015-07-27,28871.17,0.39
1765,2015-07-24,28758.31,-2.4
1766,2015-07-23,29468.97,-2.4
1767,2015-07-22,30199.53,-0.4
1768,2015-07-21,30322.56,-0.3
1769,2015-07-20,30430.94,-0.4
1770,2015-07-17,30564.79,-1.4
1771,2015-07-16,31009.43,0.48
1772,2015-07-15,30861.82,-0.0
1773,2015-07-14,30868.06,0.94
1774,2015-07-13,30580.02,0.72
1775,2015-07-10,30360.01,0.15
1776,2015-07-08,30315.74,-0.6
1777,2015-07-07,30521.04,-0.0
1778,2015-07-06,30541.15,-0.5
1779,2015-07-03,30695.39,0.01
1780,2015-07-02,30690.95,0.87
1781,2015-07-01,30426.82,0.57
1782,2015-06-30,30253.31,0.49
1783,2015-06-29,30106.9,-0.6
1784,2015-06-26,30291.98,1.96
1785,2015-06-25,29708.42,-1.5
1786,2015-06-24,30186.85,-1.1
1787,2015-06-23,30535.58,-0.6
1788,2015-06-22,30730.55,0.94
1789,2015-06-19,30445.47,-0.0
1790,2015-06-18,30447.39,1.43
1791,2015-06-17,30018.53,0.2
1792,2015-06-16,29959.76,-0.4
1793,2015-06-15,30092.94,0.33
1794,2015-06-12,29992.89,-0.7
1795,2015-06-11,30229.78,-0.3
1796,2015-06-10,30335.84,0.03
1797,2015-06-09,30326.71,-0.4
1798,2015-06-08,30469.38,-0.1
1799,2015-06-05,30520.38,-0.7
1800,2015-06-03,30745.99,-0.5
1801,2015-06-02,30903.25,0.38
1802,2015-06-01,30787.59,1.94
1803,2015-05-29,30202.54,-2.4
1804,2015-05-28,30963.53,-0.8
1805,2015-05-27,31242.23,1.87
1806,2015-05-26,30668.65,-1.0
1807,2015-05-25,30994.33,1.56
1808,2015-05-22,30518.72,-0.2
1809,2015-05-21,30595.89,-1.1
1810,2015-05-20,30948.28,-0.5
1811,2015-05-19,31124.97,0.11
1812,2015-05-18,31089.73,-0.5
1813,2015-05-15,31260.31,0.97
1814,2015-05-14,30959.91,1.45
1815,2015-05-13,30517.47,-2.8
1816,2015-05-12,31399.24,-0.4
1817,2015-05-11,31534.55,0.87
1818,2015-05-08,31261.94,1.44
1819,2015-05-07,30817.55,-0.8
1820,2015-05-06,31076.97,0.55
1821,2015-05-05,30907.03,2.72
1822,2015-05-04,30089.77,2.16
1823,2015-04-30,29453.36,-0.2
1824,2015-04-29,29538.56,-0.4
1825,2015-04-28,29682.04,2.27
1826,2015-04-27,29022.05,-1.2
1827,2015-04-24,29391.29,0.37
1828,2015-04-23,29283.42,1.34
1829,2015-04-22,28896.67,0.99
1830,2015-04-20,28613.14,-0.3
1831,2015-04-17,28700.43,-0.5
1832,2015-04-16,28855.62,0.07
1833,2015-04-15,28836.53,0.73
1834,2015-04-14,28628.85,-0.2
1835,2015-04-13,28693.97,0.5
1836,2015-04-10,28551.62,0.26
1837,2015-04-09,28478.11,0.51
1838,2015-04-08,28333.25,-0.4
1839,2015-04-07,28471.9,-1.2
1840,2015-04-06,28824.31,1.29
1841,2015-04-02,28457.1,0.73
1842,2015-04-01,28250.33,2.71
1843,2015-03-31,27504.07,-0.2
1844,2015-03-30,27561.98,2.36
1845,2015-03-27,26927.19,-0.3
1846,2015-03-26,27030.8,-1.6
1847,2015-03-25,27492.58,-0.9
1848,2015-03-24,27768.84,0.75
1849,2015-03-23,27561.09,-0.3
1850,2015-03-20,27658.17,3.65
1851,2015-03-19,26684.7,-0.3
1852,2015-03-18,26779.68,1.98
1853,2015-03-17,26259.15,1.76
1854,2015-03-16,25805.63,0.16
1855,2015-03-13,25765.34,-0.8
1856,2015-03-12,25997.75,2.28
1857,2015-03-11,25418.63,0.97
1858,2015-03-10,25175.39,0.07
1859,2015-03-09,25158.03,-2.4
1860,2015-03-06,25788.51,-0.0
1861,2015-03-05,25796.68,-0.0
1862,2015-03-04,25799.7,-1.6
1863,2015-03-03,26220.84,-0.2
1864,2015-03-02,26284.22,-0.9
1865,2015-02-27,26521.88,-1.2
1866,2015-02-26,26844.04,2.53
1867,2015-02-25,26180.72,1.35
1868,2015-02-24,25831.39,1.39
1869,2015-02-23,25476.54,-0.7
1870,2015-02-20,25673.35,-1.6
1871,2015-02-19,26097.6,1.17
1872,2015-02-18,25795.79,1.59
1873,2015-02-13,25391.92,1.62
1874,2015-02-12,24988.07,3.32
1875,2015-02-11,24185.86,-0.2
1876,2015-02-10,24249.27,-1.0
1877,2015-02-09,24512.13,0.13
1878,2015-02-06,24480.53,-1.2
1879,2015-02-05,24779.63,-1.0
1880,2015-02-04,25031.36,-1.2
1881,2015-02-03,25343.45,-0.5
1882,2015-02-02,25474.93,3.41
1883,2015-01-30,24635.26,-3.0
1884,2015-01-29,25416.35,2.27
1885,2015-01-28,24851.73,0.27
1886,2015-01-27,24784.35,0.42
1887,2015-01-26,24681.57,-0.7
1888,2015-01-23,24867.91,-1.1
1889,2015-01-22,25147.93,-1.1
1890,2015-01-21,25440.19,0.94
1891,2015-01-20,25202.7,-0.4
1892,2015-01-19,25314.81,-4.6
1893,2015-01-16,26538.66,1.97
1894,2015-01-15,26024.98,-0.7
1895,2015-01-14,26211.32,1.57
1896,2015-01-13,25806.09,0.88
1897,2015-01-12,25579.81,-0.7
1898,2015-01-09,25774.12,-5.0
1899,2015-01-08,27152.12,0.29
1900,2015-01-07,27074.18,1.67
1901,2015-01-06,26630.41,1.68
1902,2015-01-05,26189.85,-1.0
1903,2015-01-02,26473.35,-2.5
1904,2014-12-30,27161.26,-0.5
1905,2014-12-29,27309.61,1.09
1906,2014-12-26,27015.48,0.87
1907,2014-12-23,26783.48,0.63
1908,2014-12-22,26615.66,1.27
1909,2014-12-19,26281.62,1.28
1910,2014-12-18,25950.18,-1.3
1911,2014-12-17,26307.32,2.98
1912,2014-12-16,25544.88,-3.2
1913,2014-12-15,26411.4,-0.9
1914,2014-12-12,26655.94,-0.7
1915,2014-12-11,26849.04,0.37
1916,2014-12-10,26750.56,-1.2
1917,2014-12-09,27095.51,-0.1
1918,2014-12-08,27131.77,-1.6
1919,2014-12-05,27589.25,0.24
1920,2014-12-04,27522.56,-0.6
1921,2014-12-03,27710.3,0.03
1922,2014-12-02,27702.33,0.34
1923,2014-12-01,27608.12,-2.5
1924,2014-11-28,28314.98,0.32
1925,2014-11-27,28225.7,1.56
1926,2014-11-26,27791.5,-0.7
1927,2014-11-25,28007.92,-0.3
1928,2014-11-24,28115.25,0.34
1929,2014-11-21,28019.1,4.26
1930,2014-11-19,26874.47,2.6
1931,2014-11-18,26193.02,1.39
1932,2014-11-17,25835.19,-0.7
1933,2014-11-14,26020.09,-0.9
1934,2014-11-13,26270.87,-1.5
1935,2014-11-12,26683.81,-0.4
1936,2014-11-11,26802.33,0.16
1937,2014-11-10,26759.9,1.08
1938,2014-11-07,26474.05,1.02
1939,2014-11-06,26206.98,-1.1
1940,2014-11-05,26519.51,-0.4
1941,2014-11-04,26636.51,0.75
1942,2014-11-03,26439.37,-0.0
1943,2014-10-31,26451.47,1.16
1944,2014-10-30,26149.23,0.43
1945,2014-10-29,26036.5,0.78
1946,2014-10-28,25834.75,3.46
1947,2014-10-27,24971.01,-3.1
1948,2014-10-24,25779.43,2.55
1949,2014-10-23,25139.0,-3.7
1950,2014-10-22,26109.5,-0.1
1951,2014-10-21,26158.6,-3.7
1952,2014-10-20,27169.05,-1.3
1953,2014-10-17,27538.31,2.22
1954,2014-10-16,26939.96,-1.5
1955,2014-10-15,27349.88,-2.4
1956,2014-10-14,28035.85,-0.3
1957,2014-10-13,28134.48,2.4
1958,2014-10-10,27474.62,-2.1
1959,2014-10-09,28072.2,-1.2
1960,2014-10-08,28413.74,-0.0
1961,2014-10-07,28417.95,1.83
1962,2014-10-06,27906.13,2.81
1963,2014-10-03,27144.35,1.17
1964,2014-10-02,26830.01,-0.2
1965,2014-10-01,26897.95,-2.5
1966,2014-09-30,27596.08,1.01
1967,2014-09-29,27320.57,-2.5
1968,2014-09-26,28025.53,0.6
1969,2014-09-25,27859.25,0.56
1970,2014-09-24,27705.39,0.15
1971,2014-09-23,27663.98,-0.5
1972,2014-09-22,27824.16,-2.0
1973,2014-09-19,28419.12,-0.9
1974,2014-09-18,28683.47,-1.3
1975,2014-09-17,29073.49,-0.6
1976,2014-09-16,29255.77,0.75
1977,2014-09-15,29036.96,0.11
1978,2014-09-12,29005.53,-1.6
1979,2014-09-11,29475.98,0.05
1980,2014-09-10,29462.06,-0.1
1981,2014-09-09,29495.86,-2.0
1982,2014-09-08,30120.93,-3.1
1983,2014-09-05,31085.51,-0.3
